feature,type,frequency,selection_count,median_coef,mean_coef,std_coef,q25,q75,abs_median_coef,importance_score,perm_importance_mean,perm_importance_std
gene_LZTS2,Gene,0.13333333333333333,2,-0.13886200564753087,-0.13886200564753087,0.004183703747661485,-0.14095385752136164,-0.13677015377370014,0.13886200564753087,0.018514934086337448,0.0,0.0
gene_ATP6V1C1,Gene,0.13333333333333333,2,-0.13884015813488448,-0.13884015813488448,0.006749142778807435,-0.1422147295242882,-0.1354655867454808,0.13884015813488448,0.018512021084651265,0.0,0.0
gene_RRAS2,Gene,0.26666666666666666,4,-0.06935506243389179,-0.07621039291066355,0.06661180394163461,-0.1307497889443289,-0.014815666400226433,0.06935506243389179,0.018494683315704478,0.0,0.0
gene_TP53AIP1,Gene,0.13333333333333333,2,-0.1375372673814999,-0.1375372673814999,0.0334064526737413,-0.15424049371837054,-0.12083404104462925,0.1375372673814999,0.01833830231753332,0.0,0.0
gene_FLNA,Gene,0.13333333333333333,2,-0.1372105767466401,-0.1372105767466401,0.01669298626102353,-0.1455570698771519,-0.12886408361612833,0.1372105767466401,0.018294743566218682,0.0,0.0
gene_NOS3,Gene,0.13333333333333333,2,-0.1355653387442382,-0.1355653387442382,0.028979867705390794,-0.1500552725969336,-0.12107540489154281,0.1355653387442382,0.01807537849923176,0.0,0.0
gene_EFNA3,Gene,0.13333333333333333,2,0.13534354540439214,0.13534354540439214,0.0028735096714889025,0.1339067905686477,0.1367803002401366,0.13534354540439214,0.01804580605391895,0.0,0.0
gene_MAP3K13,Gene,0.13333333333333333,2,0.13518625753778882,0.13518625753778882,0.14379871085749227,0.0632869021090427,0.20708561296653494,0.13518625753778882,0.01802483433837184,0.0,0.0
gene_MAP3K10,Gene,0.2,3,-0.089879583433978,-0.06414856715200841,0.04019167756580973,-0.09252723496033467,-0.04863540748466694,0.089879583433978,0.0179759166867956,0.0,0.0
gene_RPA4,Gene,0.4,6,0.04462920744412453,0.06981916156997427,0.06935040520276273,0.01309086042965758,0.11318920939461302,0.04462920744412453,0.017851682977649812,-0.004306722689075682,0.0016575350670230467
gene_RSPO3,Gene,0.2,3,0.08917513755501832,0.05763729348433647,0.056319002098508514,0.03385249381602105,0.09719101518799284,0.08917513755501832,0.017835027511003666,0.0,0.0
gene_VEGFC,Gene,0.13333333333333333,2,-0.13376216916383166,-0.13376216916383166,0.018429469918144092,-0.1429769041229037,-0.12454743420475961,0.13376216916383166,0.017834955888510886,0.0,0.0
gene_VTN,Gene,0.13333333333333333,2,-0.1333708639485807,-0.1333708639485807,0.017336686700013593,-0.1420392072985875,-0.1247025205985739,0.1333708639485807,0.01778278185981076,0.0,0.0
gene_COL6A5,Gene,0.5333333333333333,8,0.033307405276770355,0.08510796071008114,0.09561480560635055,0.015422658237015188,0.1189478896603064,0.033307405276770355,0.01776394948094419,0.0,0.0
gene_ITGA9,Gene,0.13333333333333333,2,0.1315405301572511,0.1315405301572511,0.02050999601833682,0.12128553214808266,0.1417955281664195,0.1315405301572511,0.017538737354300143,0.0,0.0
gene_FZD2,Gene,0.26666666666666666,4,-0.0656150958925936,-0.06066351989898285,0.03434451736788737,-0.09019373969757062,-0.036084876094005826,0.0656150958925936,0.017497358904691625,0.0,0.0
gene_SESN1,Gene,0.13333333333333333,2,0.13096046538752273,0.13096046538752273,0.07242347638074065,0.09474872719715241,0.16717220357789306,0.13096046538752273,0.01746139538500303,0.0,0.0
gene_IFNA7,Gene,0.2,3,-0.08715569125323602,-0.1266185144350841,0.08115902987355142,-0.16342238219914976,-0.0700832350800944,0.08715569125323602,0.017431138250647207,0.0,0.0
gene_AKT2,Gene,0.13333333333333333,2,0.12987573720618314,0.12987573720618314,0.06631458265296972,0.09671844587969827,0.163033028532668,0.12987573720618314,0.01731676496082442,0.0,0.0
gene_PIDD1,Gene,0.2,3,-0.08640849595138358,-0.0904593414158517,0.03282656637954487,-0.10947204002477168,-0.06942122007469766,0.08640849595138358,0.01728169919027672,0.0,0.0
gene_FBXW11,Gene,0.13333333333333333,2,0.12936646080249964,0.12936646080249964,0.03316690078984651,0.1127830104075764,0.1459499111974229,0.12936646080249964,0.017248861440333284,0.0,0.0
gene_ZNF385A,Gene,0.26666666666666666,4,-0.06436853091519701,-0.06697956393803811,0.03779220081606856,-0.09266800971166597,-0.03868008514156916,0.06436853091519701,0.017164941577385868,0.0,0.0
race_american indian or alaska native,Clinical,0.2,3,-0.08579736190725507,-0.07979435304610383,0.05237552154786293,-0.11326292423444517,-0.049327286288338094,0.08579736190725507,0.017159472381451015,0.0,0.0
gene_SOCS4,Gene,0.13333333333333333,2,0.12858972292651644,0.12858972292651644,0.027761369806346532,0.11470903802334316,0.1424704078296897,0.12858972292651644,0.01714529639020219,0.0,0.0
gene_DVL2,Gene,0.13333333333333333,2,-0.1280686708105195,-0.1280686708105195,0.06441579819055723,-0.16027656990579814,-0.09586077171524089,0.1280686708105195,0.017075822774735933,0.0,0.0
gene_COL9A3,Gene,0.13333333333333333,2,-0.12806342606104312,-0.12806342606104312,0.025151192685566613,-0.14063902240382645,-0.11548782971825983,0.12806342606104312,0.017075123474805748,0.0,0.0
gene_VEGFD,Gene,0.2,3,0.0852615000385966,0.039984480040120306,0.09009250784116231,-0.0002653534452920908,0.10287282352477084,0.0852615000385966,0.01705230000771932,0.0,0.0
gene_MAPK14,Gene,0.13333333333333333,2,0.12775706066044826,0.12775706066044826,0.0204722353623878,0.11752094297925435,0.13799317834164215,0.12775706066044826,0.017034274754726433,0.0,0.0
gene_GNG10,Gene,0.13333333333333333,2,0.12745800696394763,0.12745800696394763,0.019196669940555744,0.11785967199366976,0.1370563419342255,0.12745800696394763,0.01699440092852635,0.0,0.0
gene_PPP2R1A,Gene,0.13333333333333333,2,0.12644814774428415,0.12644814774428415,0.01348479499760713,0.11970575024548058,0.1331905452430877,0.12644814774428415,0.016859753032571218,0.0,0.0
gene_IFNA21,Gene,0.26666666666666666,4,0.06273310923037459,0.09406594188396533,0.09175538339010582,0.035463077718936795,0.12133597339540313,0.06273310923037459,0.01672882912809989,0.0,0.0
gene_MAX,Gene,0.13333333333333333,2,-0.12531237375485624,-0.12531237375485624,0.024170171238666445,-0.13739745937418946,-0.113227288135523,0.12531237375485624,0.016708316500647497,0.0,0.0
gene_THBS4,Gene,0.13333333333333333,2,0.12531031643853072,0.12531031643853072,0.05434258508703746,0.09813902389501199,0.15248160898204943,0.12531031643853072,0.016708042191804096,0.0,0.0
gene_LAMA2,Gene,0.13333333333333333,2,0.12516417418372625,0.12516417418372625,0.00606823483424323,0.12213005676660464,0.12819829160084786,0.12516417418372625,0.016688556557830164,0.0,0.0
gene_THEM4,Gene,0.2,3,0.0830371157732706,0.08329251438566522,0.01412108503812246,0.07458200869334511,0.09187532077178802,0.0830371157732706,0.01660742315465412,0.0,0.0
gene_ANGPT2,Gene,0.13333333333333333,2,-0.12439212394688406,-0.12439212394688406,0.03225358647901649,-0.1405189171863923,-0.10826533070737583,0.12439212394688406,0.016585616526251207,0.0,0.0
gene_THBS2,Gene,0.13333333333333333,2,0.123704418634833,0.123704418634833,0.05977464770600586,0.09381709478183006,0.1535917424878359,0.123704418634833,0.0164939224846444,0.0,0.0
gene_TGFA,Gene,0.13333333333333333,2,0.12346735716780943,0.12346735716780943,0.04920762344459803,0.09886354544551042,0.14807116889010846,0.12346735716780943,0.01646231428904126,0.0,0.0
gene_PIK3CA,Gene,0.13333333333333333,2,-0.12330521358049562,-0.12330521358049562,0.004614484928317307,-0.1256124560446543,-0.12099797111633698,0.12330521358049562,0.016440695144066084,0.0,0.0
gene_DKK4,Gene,0.13333333333333333,2,-0.12317880691070965,-0.12317880691070965,0.012277534419216418,-0.12931757412031786,-0.11704003970110144,0.12317880691070965,0.016423840921427953,0.0,0.0
gene_CD82,Gene,0.13333333333333333,2,0.12306071674191685,0.12306071674191685,0.07004536654169183,0.08803803347107095,0.15808340001276278,0.12306071674191685,0.016408095565588914,0.0,0.0
gene_RASGRF2,Gene,0.26666666666666666,4,0.06144413845762366,0.11010843690071043,0.1066808719357567,0.030364485620172545,0.14118808973816155,0.06144413845762366,0.016385103588699643,0.0,0.0
gene_TLR2,Gene,0.2,3,-0.0819221222525069,-0.12928231912615526,0.07701415687350793,-0.15991146271992435,-0.07497307709556197,0.0819221222525069,0.01638442445050138,0.0,0.0
gene_CACNB2,Gene,0.13333333333333333,2,-0.1224233641056796,-0.1224233641056796,0.022962985475122752,-0.13390485684324097,-0.11094187136811823,0.1224233641056796,0.016323115214090612,0.0,0.0
gene_EPO,Gene,0.13333333333333333,2,-0.12221110553244549,-0.12221110553244549,0.02701973777030999,-0.1357209744176005,-0.1087012366472905,0.12221110553244549,0.01629481407099273,0.0,0.0
gene_PHLPP1,Gene,0.13333333333333333,2,0.12206788653902204,0.12206788653902204,0.0013076110474518829,0.1214140810152961,0.12272169206274798,0.12206788653902204,0.01627571820520294,0.0,0.0
gene_IL3,Gene,0.13333333333333333,2,-0.1213713497445155,-0.1213713497445155,0.050413005310188566,-0.1465778523996098,-0.09616484708942122,0.1213713497445155,0.016182846632602065,0.0,0.0
gene_ITGA11,Gene,0.2,3,0.08089058764880018,0.07824615608047811,0.01044495753583247,0.07261439214905147,0.08520013579606578,0.08089058764880018,0.016178117529760037,0.0,0.0
gene_WNT1,Gene,0.13333333333333333,2,-0.12128196784634997,-0.12128196784634997,0.03375429348563051,-0.13815911458916522,-0.10440482110353472,0.12128196784634997,0.016170929046179994,0.0,0.0
gene_SOCS5,Gene,0.13333333333333333,2,0.12111575489707033,0.12111575489707033,0.022624416750310607,0.10980354652191501,0.1324279632722256,0.12111575489707033,0.016148767319609375,0.0,0.0
gene_ANGPT1,Gene,0.13333333333333333,2,0.12093850596916093,0.12093850596916093,0.022805522622152033,0.10953574465808491,0.13234126728023696,0.12093850596916093,0.01612513412922146,0.0,0.0
gene_FOXO3,Gene,0.13333333333333333,2,0.12090597712218226,0.12090597712218226,0.05370486808801527,0.09405354307817464,0.1477584111661899,0.12090597712218226,0.016120796949624303,0.0,0.0
gene_CACNG2,Gene,0.13333333333333333,2,-0.12058889391839117,-0.12058889391839117,0.02486460812676533,-0.13302119798177384,-0.1081565898550085,0.12058889391839117,0.016078519189118824,0.0,0.0
gene_CSNK2A2,Gene,0.13333333333333333,2,-0.12046518631564389,-0.12046518631564389,0.017658036631427718,-0.12929420463135774,-0.11163616799993004,0.12046518631564389,0.01606202484208585,0.0,0.0
gene_CACNA1A,Gene,0.13333333333333333,2,-0.11993512875554597,-0.11993512875554597,0.039247683780612594,-0.13955897064585226,-0.10031128686523968,0.11993512875554597,0.01599135050073946,0.0,0.0
gene_PMAIP1,Gene,0.13333333333333333,2,-0.11986981843073599,-0.11986981843073599,0.06735582313367486,-0.15354772999757343,-0.08619190686389856,0.11986981843073599,0.015982642457431466,0.0,0.0
gene_EI24,Gene,0.13333333333333333,2,0.11966111779759414,0.11966111779759414,0.010428269093766207,0.11444698325071104,0.12487525234447724,0.11966111779759414,0.015954815706345885,0.0,0.0
gene_FOXO1,Gene,0.13333333333333333,2,-0.11963644142090253,-0.11963644142090253,0.028127221813173273,-0.13370005232748916,-0.1055728305143159,0.11963644142090253,0.015951525522787002,0.0,0.0
gene_RHOA,Gene,0.13333333333333333,2,-0.11963139900671,-0.11963139900671,0.0617175780986539,-0.15049018805603695,-0.08877260995738306,0.11963139900671,0.015950853200894666,0.0,0.0
gene_RXRA,Gene,0.2,3,0.07946626644619965,0.039481496893823236,0.06696946082103487,0.012301498390189666,0.086653880173645,0.07946626644619965,0.01589325328923993,0.0,0.0
gene_LPAR3,Gene,0.13333333333333333,2,-0.11910976644421925,-0.11910976644421925,0.03631722128564674,-0.13726837708704262,-0.10095115580139588,0.11910976644421925,0.015881302192562567,0.0,0.0
gene_CCAR2,Gene,0.13333333333333333,2,-0.11896280620344486,-0.11896280620344486,0.0008999944829136408,-0.11941280344490168,-0.11851280896198804,0.11896280620344486,0.01586170749379265,0.0,0.0
gene_CHD8,Gene,0.13333333333333333,2,-0.11885240856312249,-0.11885240856312249,0.004177184555355873,-0.12094100084080042,-0.11676381628544455,0.11885240856312249,0.01584698780841633,0.0,0.0
gene_POLD3,Gene,0.13333333333333333,2,-0.1186602787914388,-0.1186602787914388,0.04237860299149697,-0.13984958028718728,-0.09747097729569032,0.1186602787914388,0.01582137050552517,0.0,0.0
gene_DUSP4,Gene,0.13333333333333333,2,-0.11833395661378905,-0.11833395661378905,0.021106795591703045,-0.12888735440964058,-0.10778055881793752,0.11833395661378905,0.01577786088183854,0.0,0.0
gene_LAMB3,Gene,0.13333333333333333,2,0.11735539027136582,0.11735539027136582,0.0037431368170355098,0.11548382186284807,0.11922695867988359,0.11735539027136582,0.015647385369515442,0.0,0.0
gene_THBS3,Gene,0.13333333333333333,2,0.11726954236966947,0.11726954236966947,0.06400604082251082,0.08526652195841405,0.14927256278092488,0.11726954236966947,0.015635938982622596,0.0,0.0
gene_LRP5,Gene,0.13333333333333333,2,0.1172563342906722,0.1172563342906722,0.06261750180761781,0.0859475833868633,0.1485650851944811,0.1172563342906722,0.015634177905422958,0.0,0.0
gene_TGFBR2,Gene,0.13333333333333333,2,0.11718376466995459,0.11718376466995459,0.06031279295513129,0.08702736819238893,0.14734016114752022,0.11718376466995459,0.015624501955993944,0.0,0.0
gene_IFNAR1,Gene,0.13333333333333333,2,-0.11666924405858112,-0.11666924405858112,0.01560941486542377,-0.124473951491293,-0.10886453662586924,0.11666924405858112,0.015555899207810815,0.0,0.0
gene_CREB3,Gene,0.13333333333333333,2,0.1166020821510985,0.1166020821510985,0.046951192340622575,0.09312648598078721,0.1400776783214098,0.1166020821510985,0.015546944286813134,0.0,0.0
gene_FGF19,Gene,0.13333333333333333,2,-0.11570165392574061,-0.11570165392574061,0.04219790263974447,-0.13680060524561283,-0.09460270260586837,0.11570165392574061,0.015426887190098748,0.0,0.0
gene_COL9A2,Gene,0.13333333333333333,2,0.11545574259491642,0.11545574259491642,0.05955771739048718,0.08567688389967285,0.14523460129016003,0.11545574259491642,0.015394099012655522,0.0,0.0
gene_TRADD,Gene,0.2,3,-0.07696540488419536,-0.06301236657107605,0.02311628725131933,-0.0793022729750843,-0.05369897932362745,0.07696540488419536,0.015393080976839071,0.0,0.0
gene_CSF1R,Gene,0.13333333333333333,2,0.11458056730363397,0.11458056730363397,0.027501806805156986,0.10082966390105548,0.12833147070621248,0.11458056730363397,0.015277408973817862,0.0,0.0
gene_IGFBP4,Gene,0.2,3,0.07633795298731767,0.04696059322195887,0.0895182639332381,0.0009827815367376286,0.10762708478985952,0.07633795298731767,0.015267590597463535,0.0,0.0
gene_HSPA8,Gene,0.13333333333333333,2,-0.11445971218341672,-0.11445971218341672,0.011854021957532185,-0.12038672316218281,-0.10853270120465063,0.11445971218341672,0.015261294957788895,0.0,0.0
gene_FZD4,Gene,0.13333333333333333,2,-0.11414097535075485,-0.11414097535075485,0.003930424290102326,-0.11610618749580602,-0.11217576320570369,0.11414097535075485,0.01521879671343398,0.0,0.0
gene_RAP2A,Gene,0.13333333333333333,2,0.11398237978268878,0.11398237978268878,0.009108454869097685,0.10942815234813993,0.11853660721723763,0.11398237978268878,0.015197650637691837,0.0,0.0
gene_WNT8A,Gene,0.3333333333333333,5,-0.0455772472167558,-0.12862378050638362,0.13597190412040994,-0.24677764545666,-0.011872400431438106,0.0455772472167558,0.0151924157389186,0.0,0.0
gene_LAMC3,Gene,0.13333333333333333,2,-0.11392792732682375,-0.11392792732682375,0.053717165629845125,-0.1407865101417463,-0.0870693445119012,0.11392792732682375,0.015190390310243166,0.0,0.0
gene_PERP,Gene,0.13333333333333333,2,0.1135758971578766,0.1135758971578766,0.08321922242453701,0.07196628594560808,0.1551855083701451,0.1135758971578766,0.015143452954383546,0.0,0.0
gene_RPS6KA4,Gene,0.13333333333333333,2,-0.11258345507579781,-0.11258345507579781,0.007950289984096533,-0.11655860006784609,-0.10860831008374955,0.11258345507579781,0.015011127343439708,0.0,0.0
gene_TCF7L2,Gene,0.2,3,0.07492373172432444,0.07944923581456882,0.053247562380684246,0.045769456571672265,0.1108662630123432,0.07492373172432444,0.014984746344864889,0.0,0.0
gene_ITGA2,Gene,0.13333333333333333,2,-0.1123785928767681,-0.1123785928767681,0.04959518506529564,-0.13717618540941592,-0.0875810003441203,0.1123785928767681,0.01498381238356908,0.0,0.0
gene_PTPN11,Gene,0.26666666666666666,4,-0.0559129612142622,-0.06132831690079638,0.029670518998240882,-0.08376539817306478,-0.0334758799419938,0.0559129612142622,0.014910122990469921,0.0,0.0
gene_HGF,Gene,0.13333333333333333,2,0.111091152528562,0.111091152528562,0.14733117403084067,0.03742556551314167,0.18475673954398233,0.111091152528562,0.014812153670474932,0.0,0.0
gene_WNT7A,Gene,0.13333333333333333,2,0.11107631603779891,0.11107631603779891,0.01659282303452772,0.10277990452053505,0.11937272755506277,0.11107631603779891,0.014810175471706521,0.0,0.0
gene_PPARD,Gene,0.13333333333333333,2,0.110762087103027,0.110762087103027,0.014578167556913199,0.1034730033245704,0.11805117088148359,0.110762087103027,0.014768278280403599,0.0,0.0
gene_FGF22,Gene,0.2,3,-0.07357847221366731,-0.08653524672434719,0.03419737813800487,-0.10347204441668481,-0.06312006177666962,0.07357847221366731,0.014715694442733462,0.0,0.0
gene_IL2RG,Gene,0.13333333333333333,2,-0.1100228246737356,-0.1100228246737356,0.014148114062414285,-0.11709688170494274,-0.10294876764252846,0.1100228246737356,0.01466970995649808,0.0,0.0
gene_IFNA2,Gene,0.13333333333333333,2,0.10995761891876016,0.10995761891876016,0.012067988066644414,0.10392362488543795,0.11599161295208237,0.10995761891876016,0.014661015855834687,0.0,0.0
gene_TLE3,Gene,0.2,3,-0.07268395091944657,-0.07195773487751495,0.044446400756343374,-0.0993552229523725,-0.04492335482362321,0.07268395091944657,0.014536790183889314,0.0,0.0
gene_CAB39,Gene,0.26666666666666666,4,-0.054481019487739826,-0.09094384433594019,0.09874965406726174,-0.1344604718832228,-0.010964391940457197,0.054481019487739826,0.014528271863397287,0.0,0.0
gene_TNN,Gene,0.13333333333333333,2,-0.10790684054069022,-0.10790684054069022,0.028034047439775715,-0.12192386426057808,-0.09388981682080237,0.10790684054069022,0.014387578738758696,0.0,0.0
gene_BTRC,Gene,0.13333333333333333,2,-0.1078107352226941,-0.1078107352226941,0.05601467735036501,-0.1358180738978766,-0.07980339654751159,0.1078107352226941,0.014374764696359213,0.0,0.0
gene_MEF2C,Gene,0.13333333333333333,2,-0.10732289094211914,-0.10732289094211914,0.0036763838086009623,-0.10916108284641961,-0.10548469903781865,0.10732289094211914,0.014309718792282551,0.0,0.0
gene_PDGFB,Gene,0.13333333333333333,2,-0.10675541461694071,-0.10675541461694071,0.11198236615580628,-0.16274659769484384,-0.050764231539037565,0.10675541461694071,0.014234055282258762,0.0,0.0
treatment_Hormone_Therapy,Clinical,0.13333333333333333,2,-0.1066801855743984,-0.1066801855743984,0.004938134218925132,-0.10914925268386097,-0.10421111846493585,0.1066801855743984,0.01422402474325312,0.0,0.0
gene_ZNRF3,Gene,0.13333333333333333,2,-0.10652870888364627,-0.10652870888364627,0.023010057005950192,-0.11803373738662136,-0.09502368038067116,0.10652870888364627,0.014203827851152836,0.0,0.0
gene_NFATC4,Gene,0.2,3,0.07096010770374318,0.06757354455888222,0.02807324790680749,0.05129155970988515,0.08554881098030975,0.07096010770374318,0.014192021540748638,0.0,0.0
gene_PLCB1,Gene,0.2,3,0.07079477019848096,0.08826208810230185,0.046256961783532974,0.056597230427866844,0.1111932868248264,0.07079477019848096,0.014158954039696192,0.0,0.0
gene_CREB3L3,Gene,0.13333333333333333,2,0.10616221274981436,0.10616221274981436,0.04761735147694723,0.08235353701134074,0.12997088848828797,0.10616221274981436,0.014154961699975247,0.0,0.0
gene_IKBKB,Gene,0.13333333333333333,2,-0.10598714445363254,-0.10598714445363254,0.09383045105170094,-0.152902369979483,-0.05907191892778206,0.10598714445363254,0.014131619260484339,0.0,0.0
gene_PHLPP2,Gene,0.13333333333333333,2,-0.10550610815120984,-0.10550610815120984,0.029039992841121597,-0.12002610457177064,-0.09098611173064905,0.10550610815120984,0.014067481086827979,0.0,0.0
gene_YWHAQ,Gene,0.13333333333333333,2,0.10506590467624824,0.10506590467624824,0.05117801475551196,0.07947689729849225,0.1306549120540042,0.10506590467624824,0.014008787290166433,0.0,0.0
gene_CAMK2A,Gene,0.13333333333333333,2,0.10475394811627532,0.10475394811627532,0.09303482303913403,0.0582365365967083,0.15127135963584235,0.10475394811627532,0.013967193082170043,0.0,0.0
gene_COL1A1,Gene,0.13333333333333333,2,-0.10449426703143967,-0.10449426703143967,0.04039804614958244,-0.1246932901062309,-0.08429524395664845,0.10449426703143967,0.01393256893752529,0.0,0.0
gene_NGFR,Gene,0.2,3,-0.06963372724951321,-0.053444999642146156,0.05582145595029899,-0.09094922953263154,-0.02403513355534429,0.06963372724951321,0.013926745449902642,0.0,0.0
gene_CYCS,Gene,0.26666666666666666,4,0.05220528428701951,0.05240063506659255,0.04378157824837322,0.013430660319403808,0.09117525903420826,0.05220528428701951,0.013921409143205202,0.0,0.0
gene_NRAS,Gene,0.13333333333333333,2,-0.10426376688291578,-0.10426376688291578,0.01233119031604181,-0.11042936204093667,-0.09809817172489488,0.10426376688291578,0.01390183558438877,0.0,0.0
gene_WNT8B,Gene,0.13333333333333333,2,-0.10416232663850078,-0.10416232663850078,0.05602863312054524,-0.1321766431987734,-0.07614801007822816,0.10416232663850078,0.01388831021846677,0.0,0.0
gene_COL2A1,Gene,0.13333333333333333,2,-0.10409796956219781,-0.10409796956219781,0.14385654123057495,-0.17602624017748528,-0.032169698946910345,0.10409796956219781,0.013879729274959708,0.0,0.0
gene_PRKAG1,Gene,0.13333333333333333,2,0.10407809514303491,0.10407809514303491,0.09616251465596445,0.055996837815052686,0.15215935247101714,0.10407809514303491,0.013877079352404655,0.0,0.0
gene_CCNE2,Gene,0.13333333333333333,2,0.10405659557718722,0.10405659557718722,0.0273553427213686,0.09037892421650293,0.11773426693787152,0.10405659557718722,0.013874212743624962,0.0,0.0
gene_FGF6,Gene,0.2,3,0.06892948170631469,0.132667099445707,0.13143010049499695,0.04112855484997253,0.19233683517174532,0.06892948170631469,0.013785896341262939,0.0,0.0
gene_FGF1,Gene,0.2,3,-0.06878017036357457,-0.03135479292584901,0.06427617056828998,-0.07658119791081705,-0.004841076659743759,0.06878017036357457,0.013756034072714916,0.0,0.0
gene_MAP3K3,Gene,0.13333333333333333,2,0.1026971262645347,0.1026971262645347,0.020627168602149713,0.09238354196345985,0.11301071056560956,0.1026971262645347,0.013692950168604626,0.0,0.0
gene_WNT16,Gene,0.2,3,0.06836597158353502,0.041477519815231984,0.061117550688209635,0.012630014842869366,0.08376925067174612,0.06836597158353502,0.013673194316707006,0.0,0.0
gene_CSNK1A1,Gene,0.13333333333333333,2,0.1019488403630331,0.1019488403630331,0.01938925571402847,0.09225421250601887,0.11164346822004734,0.1019488403630331,0.01359317871507108,0.0,0.0
gene_TCF7L1,Gene,0.2,3,-0.06777512082372393,-0.07749321538697286,0.06193260602733512,-0.11275533708219787,-0.037372046410123386,0.06777512082372393,0.013555024164744786,0.0,0.0
gene_IL1A,Gene,0.13333333333333333,2,-0.10162282174509772,-0.10162282174509772,0.11295743949683111,-0.15810154149351327,-0.04514410199668216,0.10162282174509772,0.01354970956601303,0.0,0.0
gene_MAPKAP1,Gene,0.13333333333333333,2,0.10094390910552173,0.10094390910552173,0.005905210054684973,0.09799130407817924,0.10389651413286421,0.10094390910552173,0.01345918788073623,0.0,0.0
gene_PIK3R4,Gene,0.13333333333333333,2,-0.10074330131325916,-0.10074330131325916,0.006208280942015018,-0.10384744178426666,-0.09763916084225166,0.10074330131325916,0.013432440175101222,0.0,0.0
gene_VWF,Gene,0.13333333333333333,2,0.10051293399019472,0.10051293399019472,0.09021173735751666,0.05540706531143638,0.14561880266895305,0.10051293399019472,0.013401724532025962,0.0,0.0
gene_INVS,Gene,0.13333333333333333,2,-0.09931057900771909,-0.09931057900771909,0.03640612278458505,-0.11751364040001161,-0.08110751761542656,0.09931057900771909,0.013241410534362544,0.0,0.0
gene_ATP6V1B1,Gene,0.13333333333333333,2,-0.0990535841059054,-0.0990535841059054,0.1366848006815994,-0.16739598444670512,-0.030711183765105676,0.0990535841059054,0.013207144547454053,0.0,0.0
gene_PRKACB,Gene,0.13333333333333333,2,0.09886104628956757,0.09886104628956757,0.005572081827151479,0.09607500537599184,0.1016470872031433,0.09886104628956757,0.01318147283860901,0.0,0.0
gene_SPP1,Gene,0.13333333333333333,2,0.09814620210198029,0.09814620210198029,0.029347132614029034,0.08347263579496578,0.1128197684089948,0.09814620210198029,0.013086160280264039,0.0,0.0
gene_COL1A2,Gene,0.2,3,-0.06531251369954964,-0.0866324474639365,0.0723273559785348,-0.12462095012427274,-0.03798397792140684,0.06531251369954964,0.013062502739909929,0.0,0.0
gene_GSK3B,Gene,0.13333333333333333,2,-0.09659733386585234,-0.09659733386585234,0.008540538618789298,-0.10086760317524698,-0.0923270645564577,0.09659733386585234,0.01287964451544698,0.0,0.0
gene_DKK1,Gene,0.13333333333333333,2,-0.0963049503161957,-0.0963049503161957,0.034281508978524715,-0.11344570480545804,-0.07916419582693333,0.0963049503161957,0.012840660042159426,0.0,0.0
gene_DVL3,Gene,0.13333333333333333,2,-0.09616806701222685,-0.09616806701222685,0.027979760094882004,-0.11015794705966786,-0.08217818696478586,0.09616806701222685,0.012822408934963581,0.0,0.0
gene_PPP2R5E,Gene,0.13333333333333333,2,-0.0956952769133198,-0.0956952769133198,0.024252431705742906,-0.10782149276619125,-0.08356906106044834,0.0956952769133198,0.012759370255109308,0.0,0.0
gene_TCL1A,Gene,0.26666666666666666,4,-0.04777866635454409,-0.049900280235112476,0.030456421967754218,-0.07672826820215817,-0.020950678387498395,0.04777866635454409,0.01274097769454509,0.0,0.0
gene_SOCS7,Gene,0.13333333333333333,2,-0.09532131107192518,-0.09532131107192518,0.015352494123323214,-0.10299755813358678,-0.08764506401026356,0.09532131107192518,0.012709508142923357,0.0,0.0
gene_IGFBP2,Gene,0.26666666666666666,4,0.047504320298726366,0.07219561085875707,0.06770434557120254,0.01950453488272785,0.10019539627475559,0.047504320298726366,0.01266781874632703,0.0,0.0
gene_PIK3C3,Gene,0.13333333333333333,2,0.09430554295215923,0.09430554295215923,0.08555922906709684,0.05152592841861081,0.13708515748570765,0.09430554295215923,0.012574072393621231,0.0,0.0
gene_MMP7,Gene,0.2,3,0.06275348939071226,0.07812731285552328,0.050344041677737844,0.04418187215970619,0.10438584181893487,0.06275348939071226,0.012550697878142454,0.0,0.0
gene_FGF20,Gene,0.26666666666666666,4,0.04697367542535688,0.05136732532274131,0.011256508631241816,0.0420434531680923,0.0562975475800059,0.04697367542535688,0.012526313446761835,0.0,0.0
gene_CACNA1F,Gene,0.13333333333333333,2,-0.09379969653871843,-0.09379969653871843,0.17603341097795144,-0.18181640202769417,-0.005782991049742697,0.09379969653871843,0.012506626205162458,0.0,0.0
gene_BCL2L1,Gene,0.13333333333333333,2,-0.09315403158614946,-0.09315403158614946,0.004326514270445565,-0.09531728872137225,-0.09099077445092668,0.09315403158614946,0.012420537544819928,0.0,0.0
gene_LAMC2,Gene,0.13333333333333333,2,0.09309742409427763,0.09309742409427763,0.01856514219778644,0.08381485299538441,0.10237999519317086,0.09309742409427763,0.012412989879237016,0.0,0.0
gene_PRKACA,Gene,0.13333333333333333,2,-0.09300711968263232,-0.09300711968263232,0.054117837944259714,-0.12006603865476217,-0.06594820071050247,0.09300711968263232,0.012400949291017644,0.0,0.0
